post_id,url,description,create_time,digg_count,share_count,collect_count,comment_count,play_count,video_duration,hashtags,profile_username,profile_followers,is_verified,region,_search_keyword,_match_type,_match_sources,_match_source,_topic,_transcript
7491119692489215275,https://www.tiktok.com/@caitlynnnnnn8/video/7491119692489215275,Like????? Am I the odd man out here?? #debate #poll #question #answerme #help #sister #bestfriend #teeth #brushyourteeth #floruide ,2025-04-09T01:30:32.000Z,726,61,25,1141,31700,38,"debate, poll, question, answerme, help, sister, bestfriend, teeth, brushyourteeth, floruide",caitlyn 🦋 wfhm,5918,False,US,debate polls,generic_only,,"description, hashtags",NO,"Do you rinse your mouth out with water after you brush your teeth? I do. Every single time. I do. My husband does. What is that? I just learned that my best friend has never done that. She's always just spit and then kept the remaining toothpaste in her mouth so that it doesn't rinse off her teeth so that the fluoride in the toothpaste protects her teeth. My entire life, I have gotten the water, rinsed my mouth out. This all came up because my sister noticed that the instructions on the toothpaste tube don't say to rinse afterwards. Now I'm questioning life."
7413360879485455646,https://www.tiktok.com/@livin_my_best_life77/video/7413360879485455646,@Taylor Swift @Kamala HQ #foryou #foryoupage #fyp #vote #your #voice #matters #president #of #the #unitedstates #go #vote #viralvideo #2024 #see #you #at #the #polls #💙 #❤️ #🤍 ,2024-09-11T12:26:56.000Z,14,,0,15,457,176,"foryou, foryoupage, fyp, vote, your, voice, matters, president, of, the, unitedstates, go, vote, viralvideo, 2024, see, you, at, the, polls, 💙, ❤️, 🤍",YourFrndlyNeighborhoodSickGirl,12800,False,US,debate polls,generic_only,,"description, hashtags",NO,
7560824973216976158,https://www.tiktok.com/@jfradioshow/video/7560824973216976158,Republicans are surging in Virginia!! New poll shows just how much Republicans are rallying after Winsome Sears’ incredible debate last week! #poll #election #virginia #news #politics,2025-10-13T21:42:42.000Z,2580,199,81,202,38900,113,"poll, election, virginia, news, politics",John Fredericks,149500,False,US,post debate polls,source,Trafalgar,"description, hashtags, transcript",UNKNOWN,"It's gonna knock your socks off. Got a new poll out. Trafalgar Group, one of the best pollsters in the nation, gets everything right. After the text by Jay Jones, the guy running for attorney general on the Democratic side, basically, you know what these texts are, right? Assassinate the speaker, assassinate his wife, hope his children die in his mother's arms, kill cops. That guy, that Jay Jones. Then they have a debate the other night. First post-debate poll comes out. Get this. Virginia governor, Spanberger, 47.7%. Winsome Sears, 45.1%. Two and a half point difference. This race is closed from 17 to two points. Spanberger in a disastrous debate. She didn't say anything. Everybody knows it. Complete catastrophe. Won't disassociate herself from this guy, Jay Jones. This race is now a horse race. If you're Winsome Sears right now, you just got another million five from the RGA. They need to put another 10 million in. Sears is actually gonna win this race. This is incredible for lieutenant governor. The Democrat hushed me up over Reed by one point. That's a virtual tie. And then in the AGs race, Meiris has gone ahead by six points, almost seven. That race is over. The Republicans are surging. This is an incredible poll from Travalgar. Everybody has written this race off, put it in the books. They all gave it to Spanberger. She got a ton of money, but now Winsome Sears closing like crazy. I'm telling you, she's going to be the next governor of Virginia. I think Republicans are gonna sweep the board. Now I'm doing a bus tour. It's gonna be in the last two weeks. You can follow our bus tour. All you have to do is go to victoryva.com. Victoryva.com. This is gonna be the most consequential race."
7622757566858251540,https://www.tiktok.com/@onestrategics/video/7622757566858251540,Análisis de resultados ipsos. 📈♟️ Como se movió el tablero post debate y a quien le fue favorable. #IpsosPeru #EstrategiaElectoral,2026-03-29T19:12:48.000Z,10,4,1,2,654,192,"ipsosperu, estrategiaelectoral",ONE STRATEGICS GOV,80,False,PE,post debate polls,source,"Ipsos, ipsos","description, hashtags",NO,
7414423219190500651,https://www.tiktok.com/@darrenmonroepolitics/video/7414423219190500651,#biden2024💙💙💙 #2024election #harris2024 #kamalaharris #biden2024💙 #dnc #harris2020🇺🇸 #Darrenmonroe #harris2024🇺🇸💙 #democrats #democratsoftiktok #HarrisWalz2024 #timwalz  #democratsoftiktok #HarrisWalz2024,2024-09-14T09:09:20.000Z,68,,5,3,1605,,"biden2024💙💙💙, 2024election, harris2024, kamalaharris, biden2024💙, dnc, harris2020🇺🇸, darrenmonroe, harris2024🇺🇸💙, democrats, democratsoftiktok, harriswalz2024, timwalz, democratsoftiktok, harriswalz2024",darrenmonroepolitics,200700,False,US,post debate polls,source,"Ipsos, YouGov",transcript,YES,"A bunch of post-debate polls have just been released and every single one of them show Kamala Harris gaining support and Donald Trump losing support. So the first one is by YouGov and it shows Kamala Harris beating Donald Trump by four at 49 percent, Donald Trump at 45 percent. Another one, an Ipsos poll shows Kamala Harris beating Donald Trump by five points. Donald Trump's at 42, Kamala Harris is at 47 percent. Another one, a Morning Console poll with a huge sample size shows Kamala Harris beating Donald Trump by five points. Again, she's at 50 percent, Trump's at 45. And finally, the last poll I want to show you is from the New York Post, which is a very conservative outlet. It shows Kamala Harris beating Donald Trump by three points. She's at 50, he's at 47. So I think the verdict is in. I think that debate went so badly that Kamala Harris is actually gaining support in the polls, increasing her lead, and Donald Trump continues to go down and down and down. Remember to register to vote, check your registration, make a plan to get out there and do something to do so. But these are very good numbers for Kamala Harris and her campaign."
7312051822317899013,https://www.tiktok.com/@portal.digital.id/video/7312051822317899013,"Polling performa debat capres pertama pemilu 2024, Anis Baswedan mendapatkan mention positif terbanyak #polling #pemilu2024 #capres2024 #tiktoknews #brandaviral #videotrending #pilpres2024 #kpu #caprescawapres2024 #tiktokberita #beritatiktok #desember2023 ",2023-12-13T12:15:34.000Z,248,16,25,24,51300,59,"polling, pemilu2024, capres2024, tiktoknews, brandaviral, videotrending, pilpres2024, kpu, caprescawapres2024, tiktokberita, beritatiktok, desember2023",Portal digital id,2178,False,ID,post debate polls,generic_only,,"description, hashtags",NO,"Membrit menganalisis sentimen warganya terkait dengan debat Perdana Capres 2024. Hasil analisis sentimen menunjukkan Prabowo-Sibianto mendapatkan sentimen negatif paling besar dengan angka 41 persen. Dari analisis yang dilakukan mulai pukul 18 hingga 21.30 kemarin, Anies dianggap sebagai calon presiden yang paling menguasai materi debat dengan angka 79,7 persen. Kemudian diikuti oleh Ganjar Pranowo sebesar 13,1 persen. Sementara Prabowo-Sibianto dianggap paling tidak menguasai. Dilihat dari analisis sentimen, Anies dan Ganjar mendapatkan angka sentimen positif yang sama, yaitu 64 persen. Sementara Prabowo hanya memperoleh angka sebesar 48 persen antar sentimen positif. Sedangkan sentimen negatifnya terbesar dengan angka 41 persen. Anies mendominasi share of voice di Twitter atau X dan pemberitaan online sebesar 44 persen. Sementara Prabowo-Sibianto 36 persen dan Ganjar hanya 20 persen."
7286593148460043525,https://www.tiktok.com/@erazocampoverde/video/7286593148460043525,Aquí los resultados de los 6 tracking polls y post #debatepresidencial tanto #danielnoboa como #luisagonzalez tienen un empate técnico. Solo tú decides quien será el ganador de las #elecciones2023 y se convertirá en em próximo presidente del #ecuador🇪🇨 #marketingdigital #comunicacionpolitica #fypシ #viral #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #portoviejo #manabi #manta ,2023-10-05T21:42:56.000Z,189,34,12,127,13900,47,"debatepresidencial, danielnoboa, luisagonzalez, elecciones2023, ecuador🇪🇨, marketingdigital, comunicacionpolitica, fypシ, viral, paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii, portoviejo, manabi, manta",Miguel Erazo,1747,False,EC,post debate polls,generic_only,,"description, transcript",NO,"Y pues bueno, se acabó la suspicacia. Hoy, tres encuestadoras dan un empate técnico. Telco Data, Negocios y Estrategias y Maluc oficializaron los resultados. Aquí los resultados de los 6 Tracking Poll y post-debate presidencial. Para Maluc, Luisa tiene un 51.1%, mientras que Novoa tiene un 49.9%. Telco Data dice que Novoa tiene 36.7% y González tiene 36.4%. Finalmente, Negocios y Estrategias dice que Novoa tiene 39% y González tiene 38.63%. Así que elige el empate que más te guste y toma tu decisión."
7387493135217151275,https://www.tiktok.com/@factsmatter01/video/7387493135217151275,#polls,2024-07-03T19:26:29.000Z,2,,0,0,23,,polls,Truth Matters,299,False,US,post debate polls,generic_only,,"description, hashtags",NO,
7316379704787766534,https://www.tiktok.com/@growuppolitic/video/7316379704787766534,Hasil Polling Debat Cawapres 2024 Gibran Menang Polling Debat #cawapres #gibran #debat #prabowo #prabowogibran #prabowopresiden2024 #salingjaga #salingsupport #foryou #fyp ,2023-12-25T04:09:59.000Z,173,4,9,24,2888,12,"cawapres, gibran, debat, prabowo, prabowogibran, prabowopresiden2024, salingjaga, salingsupport, foryou, fyp",Grow Up Politic,53400,False,ID,post debate polls,generic_only,,description,NO,
7275295365740416261,https://www.tiktok.com/@dispatch.stc/video/7275295365740416261,"VOTE ON OUR INSTAGRAM REEL POLL… Strathmore University presidential debate concludes this elections series of debates as we approach the elections. Although it ended prematurely and with a brawl, let us know who you think won the debate.",2023-09-05T11:01:46.000Z,32,,3,1,4751,37,,Dispatchstc,10200,False,KE,post debate polls,generic_only,,description,NO,
7536793265463495991,https://www.tiktok.com/@user5296378083808/video/7536793265463495991,You Won’t BELIEVE What the Post-Debate POLLS Are Saying!!! #olebrandselect #drsteveturley #trump #trump2025🇺🇸 #news ,2025-08-10T03:27:40.000Z,7,,1,1,273,179,"olebrandselect, drsteveturley, trump, trump2025🇺🇸, news",Dr.Steve Turkey,15700,False,US,post debate polls,generic_only,,description,YES,
7621673170856185109,https://www.tiktok.com/@eleduoficial23/video/7621673170856185109,Encuesta presidencial después del debate 😱😱😱 #encuesta #datum #CIT #IPSOS #eleccionespresidenciales ,2026-03-26T21:04:52.000Z,14800,925,767,1991,458600,99,"encuesta, datum, cit, ipsos, eleccionespresidenciales",El Edu,219500,False,PE,post debate polls,source,"ipsos, IPSOS","description, hashtags",NO,
